Chellow DNO Id,Meter Timeswitch Class Id,Meter Timeswitch Class Description,Has Related Meter?,Has Comms?,Is HH?,Meter Type Chellow Id,Meter Payment Type Chellow Id,MTC TPR Count,Effective From Settlement Date {MTC},Effective To Settlement Date {MTC}
918,141,split 7hr E7 23:00 - 01:00  02:30 - 07:30,0,0,0,14,1,2,1996-04-01,
131,142,split 7-hour E7,0,0,0,14,1,2,1996-04-01,
918,142,split 7hr E7 23:30 - 01:30  02:30 - 07:30,0,0,0,14,1,2,1996-04-01,
692,142,Split 7hr E7 tele,0,0,0,14,1,2,1996-04-01,
640,142,Split 7hr E7 tele,0,0,0,14,1,2,1996-04-01,
131,143,split 7-hour E7,0,0,0,15,1,2,1996-04-01,
153,143,E7 00.30-07.30 GMT,0,0,0,15,7,2,1996-04-01,
918,143,split 7hr E7 22:00 - 02:30  04:00 - 06:30,0,0,0,14,1,2,1996-04-01,
876,143,E7 00.30-07.30 GMT,0,0,0,15,7,2,1996-04-01,
692,143,Split 7hr E7,0,0,0,15,1,2,1996-04-01,
640,143,Split 7hr E7,0,0,0,15,1,2,1996-04-01,
153,144,split e7 timeswitched,0,0,0,15,7,2,1996-04-01,
918,144,split 7hr E7 23:00 - 02:30  04:00 - 07:30,0,0,0,14,1,2,1996-04-01,
131,144,split 7-hour E7,0,0,0,14,1,2,1996-04-01,
918,145,split 7hr E7 23:00 - 04:00  05:30 - 07:30,0,0,0,14,1,2,1996-04-01,
131,145,split 7-hour E7,0,0,0,15,1,2,1996-04-01,
131,146,split 7-hour E7 tele,0,0,0,8,1,2,1996-04-01,
153,146,E7 Telemeter and teleswitched,0,0,0,8,7,2,1996-04-01,
918,146,split 7hr E7 23:30 - 01:30  02:30 - 07:30,0,0,0,8,1,2,1996-04-01,
692,146,Split 7hr E7 tele,0,0,0,8,1,2,1996-04-01,
640,146,Split 7hr E7 tele,0,0,0,8,1,2,1996-04-01,
131,147,split 7-hour E7 tele,0,0,0,9,1,2,1996-04-01,
153,147,E7 Timeswitch replacement GMT,0,0,0,8,7,2,1996-04-01,
876,147,E7 Timeswitch replacement GMT,0,0,0,8,7,2,1996-04-01,
692,147,Split 7hr E7 tele,0,0,0,9,1,2,1996-04-01,
640,147,Split 7hr E7 tele,0,0,0,9,1,2,1996-04-01,
131,148,split 7-hour E7,0,0,0,8,1,2,1996-04-01,
153,148,split e7 teleswitched,0,0,0,8,7,2,1996-04-01,
692,148,Split 7hr E7,0,0,0,8,1,2,1996-04-01,
640,148,Split 7hr E7,0,0,0,8,1,2,1996-04-01,
131,149,split 7-hour E7,0,0,0,9,1,2,1996-04-01,
153,149,split e7 teleswitched,0,0,0,8,7,2,1996-04-01,
692,149,Split 7hr E7,0,0,0,9,1,2,1996-04-01,
640,149,Split 7hr E7,0,0,0,9,1,2,1996-04-01,
153,150,E7 Telemeter and teleswitched,0,0,0,9,7,2,1996-04-01,
918,150,split 7hr E7 22:00 - 01:00  02:30 - 06:30,0,0,0,14,8,2,1996-04-01,
153,151,E7 Timeswitch replacement GMT,0,0,0,9,7,2,1996-04-01,
918,151,split 7hr E7 23:00 - 01:00  02:30 - 07:30,0,0,0,14,8,2,1996-04-01,
876,151,E7 Timeswitch replacement GMT,0,0,0,9,7,2,1996-04-01,
153,152,split e7 teleswitched,0,0,0,9,7,2,1996-04-01,
918,152,split 7hr E7 23:30 - 01:30  02:30 - 07:30,0,0,0,14,8,2,1996-04-01,
153,153,split e7 teleswitched,0,0,0,9,7,2,1996-04-01,
918,153,split 7hr E7 22:00 - 02:30  04:00 - 06:30,0,0,0,14,8,2,1996-04-01,
153,154,Unrestricted,0,0,0,14,7,1,1996-04-01,
918,154,split 7hr E7 23:00 - 02:30  04:00 - 07:30,0,0,0,14,8,2,1996-04-01,
153,155,Unrestricted,0,0,0,18,7,1,1996-04-01,
918,155,split 7hr E7 23:00 - 04:00  05:30 - 07:30,0,0,0,14,8,2,1996-04-01,
153,156,Unrestricted,0,0,0,17,4,1,1996-04-01,
848,156,7 hr E7 BKM,0,0,0,15,2,2,1996-04-01,
918,156,split 7hr E7 23:30 - 01:30  02:30 - 07:30,0,0,0,8,8,2,1996-04-01,
848,157,7 hr E7,0,0,0,14,1,2,1996-04-01,
848,158,7 hr E7,0,0,0,15,1,2,1996-04-01,
131,166,7-hour E7,0,0,0,14,1,2,1996-04-01,
876,166,7-hour E7,0,0,0,14,1,2,1996-04-01,
692,166,7 hour E7,0,0,0,14,1,2,1996-04-01,
675,166,Small non domestic two rate,0,0,0,14,1,2,1996-04-01,
640,166,7 hour E7,0,0,0,14,1,2,1996-04-01,
131,167,7-hour E7,0,0,0,15,1,2,1996-04-01,
876,167,7-hour E7,0,0,0,15,1,2,1996-04-01,
692,167,7 hour E7,0,0,0,15,1,2,1996-04-01,
675,167,Small non domestic two rate,0,0,0,14,1,2,1996-04-01,
640,167,7 hour E7,0,0,0,15,1,2,1996-04-01,
131,176,7-hour E7 tele,0,0,0,8,1,2,1996-04-01,
692,176,7 hour E7 tele,0,0,0,8,1,2,1996-04-01,
640,176,7 hour E7 tele,0,0,0,8,1,2,1996-04-01,
131,177,7-hour E7 tele,0,0,0,9,1,2,1996-04-01,
692,177,7 hour E7 tele,0,0,0,9,1,2,1996-04-01,
640,177,7 hour E7 tele,0,0,0,9,1,2,1996-04-01,
131,178,7-hour E7 tele,0,0,0,8,1,2,1996-04-01,
876,178,7-hour E7 tele,0,0,0,8,1,2,1996-04-01,
692,178,7 hour E7 tele,0,0,0,8,1,2,1996-04-01,
675,178,Small non domestic two rate,0,0,0,8,1,2,1996-04-01,
640,178,7 hour E7 tele,0,0,0,8,1,2,1996-04-01,
131,179,7-hour E7 tele,0,0,0,9,1,2,1996-04-01,
876,179,7-hour E7 tele,0,0,0,9,1,2,1996-04-01,
692,179,7 hour E7 tele,0,0,0,9,1,2,1996-04-01,
675,179,Small non domestic two rate,0,0,0,9,1,2,1996-04-01,
640,179,7 hour E7 tele,0,0,0,9,1,2,1996-04-01,
131,180,12hr Evening/Weekend tele,0,0,0,8,1,2,1996-04-01,
918,180,7hr E7 00:30 - 07:30,0,0,0,8,1,2,1996-04-01,
876,180,12hr Evening/Weekend tele,0,0,0,8,1,0,1996-04-01,
692,180,12hr Evening/Weekend tele,0,0,0,8,1,2,1996-04-01,
640,180,12hr Evening/Weekend tele,0,0,0,8,1,2,1996-04-01,
131,181,12hr Evening/Weekend tele,0,0,0,9,1,2,1996-04-01,
692,181,12hr Evening/Weekend tele,0,0,0,9,1,2,1996-04-01,
640,181,12hr Evening/Weekend tele,0,0,0,9,1,2,1996-04-01,
131,182,7-hour E7 tele,0,0,0,8,1,2,1996-04-01,
918,182,Dom E7 00:00 - 07:00,0,0,0,14,8,2,1996-04-01,
876,182,7-hour E7 tele,0,0,0,8,1,2,1996-04-01,
692,182,7 hour E7 tele,0,0,0,8,1,2,1996-04-01,
675,182,Small non domestic two rate,0,0,0,8,1,2,1996-04-01,
640,182,7 hour E7 tele,0,0,0,8,1,2,1996-04-01,
131,183,7-hour E7 tele,0,0,0,9,1,2,1996-04-01,
876,183,7-hour E7 tele,0,0,0,9,1,2,1996-04-01,
692,183,7 hour E7 tele,0,0,0,9,1,2,1996-04-01,
675,183,Small non domestic two rate,0,0,0,9,1,2,1996-04-01,
640,183,7 hour E7 tele,0,0,0,9,1,2,1996-04-01,
131,184,RH3 tele,0,0,0,8,1,1,1996-04-01,
918,184,7hr E7 00:30 - 07:30,0,0,0,9,1,2,1996-04-01,
876,184,7hr E7 00:30 - 07:30,0,0,0,9,1,0,1996-04-01,
131,185,RH3 tele,0,0,0,9,1,1,1996-04-01,
131,186,RH2 tele,0,0,0,8,1,1,1996-04-01,
131,187,RH2 tele,0,0,0,9,1,1,1996-04-01,
131,188,RH1 tele,0,0,0,8,1,1,1996-04-01,
131,189,RH1 tele,0,0,0,9,1,1,1996-04-01,
131,190,10hr WM tele,0,0,0,8,1,2,1996-04-01,
918,190,8 hr night Com/Ind Day & Night 00:00 - 08:00,0,0,0,14,1,2,1996-04-01,
131,191,10hr WM tele,0,0,0,9,1,2,1996-04-01,
131,192,BE4 12hr Night,0,0,0,8,1,2,1996-04-01,
918,192,8 hr night Com/Ind Day & Night 00:00 - 08:00,0,0,0,15,1,2,1996-04-01,
131,193,BE4 12hr Night,0,0,0,9,1,2,1996-04-01,
131,194,7-hour E7 tele,0,0,0,8,1,2,1996-04-01,
918,194,Dom Farm white meter 23:30 - 07:30,0,0,0,14,1,2,1996-04-01,
876,194,7-hour E7 tele,0,0,0,8,1,2,1996-04-01,
692,194,7 hour E7 tele,0,0,0,8,1,2,1996-04-01,
675,194,Small non domestic two rate,0,0,0,8,1,2,1996-04-01,
640,194,7 hour E7 tele,0,0,0,8,1,2,1996-04-01,
131,195,7-hour E7 tele,0,0,0,9,1,2,1996-04-01,
876,195,7-hour E7 tele,0,0,0,9,1,2,1996-04-01,
692,195,7 hour E7 tele,0,0,0,9,1,2,1996-04-01,
675,195,Small non domestic two rate,0,0,0,9,1,2,1996-04-01,
640,195,7 hour E7 tele,0,0,0,9,1,2,1996-04-01,
918,196,Dom Farm white meter 23:30 - 07:30,0,0,0,15,1,2,1996-04-01,
131,197,Lifestyle Tariff,0,0,0,9,1,3,1996-04-01,
131,201,7-hour E7,0,0,0,15,7,2,1996-04-01,
876,201,7-hour E7,0,0,0,15,7,2,1996-04-01,
692,201,7-hour E7,0,0,0,15,7,2,1996-04-01,
675,201,Domestic two rate credit P/P,0,0,0,15,7,2,1996-04-01,
131,203,7-hour E7,0,0,0,15,2,2,1996-04-01,
876,203,7-hour E7,0,0,0,15,2,2,1996-04-01,
692,203,7-hour E7,0,0,0,15,2,2,1996-04-01,
675,203,Domestic two rate credit P/P,0,0,0,15,2,2,1996-04-01,
640,203,7-hour E7,0,0,0,15,2,2,1996-04-01,
876,204,7-hour E7,0,0,0,14,7,2,1996-04-01,
131,205,7-hour E7,0,0,0,15,7,2,1996-04-01,
876,205,7-hour E7,0,0,0,15,7,2,1996-04-01,
692,205,7-hour E7,0,0,0,15,7,2,1996-04-01,
131,207,7-hour E7,0,0,0,15,2,2,1996-04-01,
876,207,7-hour E7,0,0,0,15,2,2,1996-04-01,
692,207,7-hour E7,0,0,0,15,2,2,1996-04-01,
675,207,Domestic restricted credit,0,0,0,15,2,2,1996-04-01,
640,207,7-hour E7,0,0,0,15,2,2,1996-04-01,
918,208,Dom E7 22:00 - 24:00,0,0,0,14,1,2,1996-04-01,
876,208,E10 Key Meter,0,0,0,9,2,2,1996-04-01,
675,208,E10 Key Meter,0,0,0,9,2,2,1996-04-01,
131,209,10-hour night,0,0,0,15,7,2,1996-04-01,
918,209,split 7hr E7 22:00 - 24:00 01:30 - 06:30,0,0,0,14,8,2,1996-04-01,
131,211,10-hour night,0,0,0,15,2,2,1996-04-01,
153,212,Half hourly,0,0,1,5,1,,1996-04-01,
131,213,split 7-hour E7,0,0,0,15,7,2,1996-04-01,
153,213,Half hourly,0,0,1,1,1,,1996-04-01,
692,213,Split 7hr E7,0,0,0,15,7,2,1996-04-01,
153,214,Half hourly,0,0,1,2,1,,1996-04-01,
131,215,split 7-hour E7,0,0,0,15,2,2,1996-04-01,
153,215,Half hourly,0,0,1,3,1,,1996-04-01,
692,215,Split 7hr E7,0,0,0,15,2,2,1996-04-01,
640,215,Split 7hr E7,0,0,0,15,2,2,1996-04-01,
153,216,Half hourly,0,0,1,4,1,,1996-04-01,
153,217,Half hourly,0,0,1,6,1,,1996-04-01,
918,220,Evening and W/end 19:00 - 07:00; 00:00 - 24:00,0,0,0,14,1,2,1996-04-01,
153,220,4 rate weekday/2 rate weekend (Smart),0,1,0,18,1,4,1996-04-01,
918,221,Evening and W/end 19:00 - 07:00; 00:00 - 24:00,0,0,0,8,1,2,1996-04-01,
153,221,Three Rate Time of Day,0,1,0,18,1,3,1996-04-01,
918,222,Evening and W/end 19:00 - 07:00; 00:00 - 24:00,0,0,0,14,8,2,1996-04-01,
153,222,Evening Weekend,0,1,0,18,1,2,1996-04-01,
918,223,Evening and W/end 19:00 - 07:00; 00:00 - 24:00,0,0,0,8,8,2,1996-04-01,
876,252,7-hour E7,0,0,0,14,8,2,1996-04-01,
876,253,7-hour E7,0,0,0,15,8,2,1996-04-01,
876,260,7-hour E7,0,0,0,14,8,2,1996-04-01,
876,261,7-hour E7,0,0,0,15,8,2,1996-04-01,
876,262,Prepayment Two Rate,0,0,0,8,6,0,1996-04-01,
876,263,Prepayment Two Rate,0,0,0,8,6,0,1996-04-01,
876,264,E7 Smartcard RTS Grp 37,0,0,0,9,6,0,1996-04-01,
675,264,Domestic Economy 7 p/P,0,0,0,9,6,2,1996-04-01,
876,272,NHH non-prog 2r token meter and T/S,0,0,0,14,8,2,2005-07-08,
675,272,Domestic restricted P/P,0,0,0,14,8,2,2005-07-08,
876,273,NHH prog 2r meter and T/S and token acceptor,0,0,0,15,8,2,2005-07-08,
675,273,Domestic restricted P/P,0,0,0,15,8,2,2005-07-08,
131,274,7-hour OP,0,0,0,15,7,1,1996-04-01,
876,274,NHH non-prog 2r meter and T/S and token acceptor,0,0,0,14,8,2,1996-04-01,
675,274,Domestic restricted P/P,0,0,0,14,8,2,1996-04-01,
876,275,NHH prog 2r meter and RTS and token acceptor,0,0,0,9,8,2,2005-07-08,
675,275,Domestic restricted P/P,0,0,0,9,8,2,2005-07-08,
131,276,7hr E7 pp,0,0,0,19,4,2,1996-04-01,
876,276,NHH non-prog 2r meter and RTS and token acceptor,0,0,0,8,8,2,1996-04-01,
692,276,7 hour E7 PP,0,0,0,19,4,2,1996-04-01,
675,276,Domestic restricted P/P,0,0,0,8,8,2,1996-04-01,
876,277,NHH non-prog 2r token meter and RTS,0,0,0,8,8,2,2005-07-08,
675,277,Domestic restricted P/P,0,0,0,8,8,2,2005-07-08,
876,278,7 hr E7 BKM,0,0,0,15,2,0,2006-02-10,
675,278,Domestic two rate credit,0,0,0,15,2,2,2006-02-10,
131,279,Unrestricted pp,0,0,0,18,4,1,1996-04-01,
876,279,7-HOUR E7,0,0,0,14,7,2,1996-04-01,
692,279,Unrest PP,0,0,0,18,4,1,1996-04-01,
675,279,Domestic heating P/P,0,0,0,14,7,2,1996-04-01,
918,280,Split E7 2 Rate credit 22:00-01:00 & 03:00-07:00,0,0,0,8,1,2,2002-06-21,
876,280,7-HOUR E7,0,0,0,15,7,2,2002-06-21,
675,280,Domestic heating P/P,0,0,0,15,7,2,2002-06-21,
918,281,Split E7 2 Rate credit 23:00-02:30 & 04:00-07:30,0,0,0,8,1,2,2002-06-21,
876,281,7-HOUR E7,0,0,0,8,7,2,2002-06-21,
675,281,Domestic heating P/P,0,0,0,8,7,2,2002-06-21,
131,281,4 rate weekday/2 rate weekend (Smart),0,1,0,18,1,4,2002-06-21,
703,281,4 rate weekday/2 rate weekend (Smart),0,1,0,18,1,4,2002-06-21,
848,281,4 rate weekday/2 rate weekend (Smart),0,1,0,18,1,4,2002-06-21,
918,282,Split E7 2 Rate credit 22:00-23:30 & 01:30-07:00,0,0,0,8,1,2,2002-06-21,
876,282,7-HOUR E7,0,0,0,9,7,2,2002-06-21,
675,282,Domestic heating P/P,0,0,0,9,7,2,2002-06-21,
131,282,Three Rate Time of Day,0,1,0,18,1,3,2002-06-21,
703,282,Three Rate Time of Day,0,1,0,18,1,3,2002-06-21,
848,282,Three Rate Time of Day,0,1,0,18,1,3,2002-06-21,
918,283,Split E7 2 Rate token 22:00-01:00 & 03:00-07:00,0,0,0,8,8,2,2002-06-21,
876,283,7-HOUR E7,0,0,0,14,1,2,2002-06-21,
675,283,Business Two Rate,0,0,0,14,1,2,2002-06-21,
131,283,Evening Weekend,0,1,0,18,1,2,2002-06-21,
703,283,Evening Weekend,0,1,0,18,1,2,2002-06-21,
848,283,Evening Weekend,0,1,0,18,1,2,2002-06-21,
918,284,Split E7 2 Rate token 23:00-02:30 & 04:00-07:30,0,0,0,8,8,2,2002-06-21,
876,284,7-HOUR E7,0,0,0,15,1,2,2002-06-21,
675,284,Business Two Rate,0,0,0,15,1,2,2002-06-21,
918,285,Split E7 2 Rate token 22:00-23:30 & 01:30-07:00,0,0,0,8,8,2,2002-06-21,
876,285,7-Hour E7,0,0,0,14,8,2,2002-06-21,
675,285,Domestic restricted P/P,0,0,0,14,8,2,2002-06-21,
918,286,Domestic Eve/Wkd Clock,0,0,0,14,1,2,2003-03-14,
876,286,7-Hour E7,0,0,0,14,8,2,2003-03-14,
675,286,Domestic restricted P/P,0,0,0,14,8,2,2003-03-14,
918,287,Domestic Eve/Wkd Clock,0,0,0,15,1,2,2003-03-14,
876,287,7-Hour E7,0,0,0,8,8,2,2003-03-14,
675,287,Domestic restricted P/P,0,0,0,8,8,2,2003-03-14,
876,288,7-Hour E7,0,0,0,8,8,2,2006-03-03,
675,288,Domestic restricted P/P,0,0,0,8,8,2,2006-03-03,
876,289,7-Hour E7,0,0,0,8,8,2,2006-03-03,
675,289,Domestic restricted P/P,0,0,0,8,8,2,2006-03-03,
876,290,7-Hour E7,0,0,0,8,8,2,2006-03-03,
675,290,Domestic restricted P/P,0,0,0,8,8,2,2006-03-03,
918,290,4 rate weekday/2 rate weekend (Smart),0,1,0,18,1,4,2006-03-03,
876,291,7-Hour E7,0,0,0,14,8,2,2006-03-03,
675,291,Domestic restricted P/P,0,0,0,14,8,2,2006-03-03,
918,291,Three Rate Time of Day,0,1,0,18,1,3,2006-03-03,
703,292,Smart Meter 3 Rate Time of Day,0,1,0,19,1,3,2007-12-07,
848,292,Smart Meter 3 Rate Time of Day,0,1,0,19,1,3,2007-12-07,
118,292,Smart Meter 3 Rate Time of Day,0,1,0,19,1,3,2007-12-07,2014-12-17
876,292,4 rate weekday/2 rate weekend (Smart),0,1,0,18,1,4,2007-12-07,
660,292,4 Rate Time of Day (Smart),0,1,0,18,1,4,2007-12-07,
918,292,Evening Weekend,0,1,0,18,1,2,2007-12-07,
876,293,Dual Rate Time of Day (Smart),0,1,0,18,1,3,2011-04-20,
660,293,Dual Rate Time of Day (Smart),0,1,0,18,1,3,2011-04-20,
703,293,Smart meter trial - Time of use 3 rate,0,0,0,18,1,3,2011-04-20,
876,294,Dual Rate Time of Day (Smart),0,1,0,18,1,3,2011-04-20,
660,294,Dual Rate Time of Day (Smart),0,1,0,18,1,3,2011-04-20,
660,295,Unrestricted with Weekday Peak,0,1,0,18,1,2,2011-06-15,
876,295,Unrestricted with Weekday Peak,0,1,0,18,1,2,2011-06-15,
660,296,Unrestricted with Peak,0,1,0,18,1,2,2011-06-15,
876,296,Unrestricted with Peak,0,1,0,18,1,2,2011-06-15,
660,297,Economy 7 with Weekday Peak,0,1,0,18,1,3,2011-06-15,
876,297,Economy 7 with Weekday Peak,0,1,0,18,1,3,2011-06-15,
660,298,Economy 7 with Peak,0,1,0,18,1,3,2011-06-15,
876,298,Economy 7 with Peak,0,1,0,18,1,3,2011-06-15,
660,299,Evening Weekend with Peak,0,1,0,18,1,3,2011-06-15,
876,299,Evening Weekend with Peak,0,1,0,18,1,3,2011-06-15,
660,300,Evening Weekend Night and Peak,0,1,0,18,1,4,2011-06-15,
876,300,Evening Weekend Night and Peak,0,1,0,18,1,4,2011-06-15,
660,301,E7 00.30-07.30BST,0,1,0,18,1,2,2011-11-16,
876,301,E7 00.30-07.30BST,0,1,0,18,1,2,2011-11-16,
703,302,Energy Saver,0,1,0,18,1,2,2013-10-16,
848,302,Energy Saver,0,1,0,18,1,2,2013-10-16,
931,302,Energy Saver,0,1,0,18,1,2,2013-10-16,
703,303,Comfort Boost,0,1,0,18,1,2,2013-10-16,
848,303,Comfort Boost,0,1,0,18,1,2,2013-10-16,
931,303,Comfort Boost,0,1,0,18,1,2,2013-10-16,
153,510,RHT 2 (23.00-08.00 11.00-14.00),1,0,0,14,1,1,1996-04-01,
660,510,"Unrestricted, Single rate",1,0,0,17,8,1,1996-04-01,
703,510,Unrestricted,1,0,0,15,2,1,1996-04-01,
724,510,Single Rate Unrestricted,1,0,0,17,7,1,1996-04-01,
792,510,Summer Unrestricted,1,0,0,14,1,1,1996-04-01,
848,510,7 Hour E7,1,0,0,15,1,2,1996-04-01,
876,510,O/P -FX- 10.5HRS NON - PROG TELE/S,1,0,0,8,1,1,1996-04-01,
898,510,Single Rate Unrestricted,1,0,0,17,7,1,1996-04-01,
931,510,11.5 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,510,NHH non-prog 2r credit meter and T/S,1,0,0,14,1,2,1996-04-01,
635,510,8.5 Hour White Meter,1,0,0,14,1,2,1996-04-01,
692,510,Unrestricted,1,0,0,15,2,1,1996-04-01,
118,510,Unrestricted,1,0,0,15,2,1,1996-04-01,2014-12-17
640,510,Unrestricted,1,0,0,15,2,1,1996-04-01,
153,511,RHT 2 (23.30-08.30 11.00-14.00),1,0,0,14,1,1,1996-04-01,
660,511,E8 23.30-07.30,1,0,0,8,1,2,1996-04-01,
703,511,"Economy 7, 00.00 - 07.00",1,0,0,15,1,2,1996-04-01,
724,511,Single Rate Unrestricted,1,0,0,15,7,1,1996-04-01,
748,511,Unrestricted Credit,1,0,0,15,6,1,1996-04-01,
773,511,Timeswitch 23:00-07:00;12:30-14:00/15:30-17:00 GMT,1,0,0,14,1,1,1996-04-01,
792,511,Restricted Hour 7 hours T/S,1,0,0,14,1,1,1996-04-01,
848,511,7 Hour E7,1,0,0,14,1,2,1996-04-01,
876,511,O/P -FX- 10.5HRS PROG TELE/S,1,0,0,9,1,1,1996-04-01,
898,511,Single Rate Unrestricted,1,0,0,15,7,1,1996-04-01,
931,511,11.5 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,511,NHH prog 2r credit meter and T/S,1,0,0,15,1,2,1996-04-01,
635,511,8.5 Hour White Meter,1,0,0,15,1,2,1996-04-01,
692,511,7 hour E7,1,0,0,15,1,2,1996-04-01,
675,511,Domestic day/night credit,1,0,0,9,1,2,1996-04-01,
118,511,"Economy 7, 00.00 - 07.00",1,0,0,15,1,2,1996-04-01,2014-12-17
640,511,7 hour E7,1,0,0,15,1,2,1996-04-01,
660,512,E8 23.30-07.30,1,0,0,8,8,2,1996-04-01,
703,512,"Economy 7, 00.00 - 07.00",1,0,0,14,1,2,1996-04-01,
724,512,7-Hour OP,1,0,0,14,1,1,1996-04-01,
748,512,Prepayment Unrestricted,1,0,0,14,7,1,1996-04-01,
773,512,Timeswitch 23:00-07:00;12:30-15:30 GMT,1,0,0,14,1,1,1996-04-01,
792,512,Restricted Hour 8 hours T/S,1,0,0,14,1,1,1996-04-01,
848,512,7 Hour E7,1,0,0,14,1,2,1996-04-01,
876,512,O/P -FX- 10.5HRS NON - PROG TELE/S,1,0,0,8,1,1,1996-04-01,
898,512,8.5 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,512,11.5 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,512,NHH non-prog 2r credit meter and RTS,1,0,0,8,1,2,1996-04-01,
692,512,7 hour E7,1,0,0,14,1,2,1996-04-01,
675,512,Domestic day/night credit,1,0,0,8,1,2,1996-04-01,
118,512,"Economy 7, 00.00 - 07.00",1,0,0,14,1,2,1996-04-01,2014-12-17
640,512,7 hour E7,1,0,0,14,1,2,1996-04-01,
153,513,RHT 2 (23.00-08.00 13.00-16.00),1,0,0,14,1,1,1996-04-01,
660,513,Dynamic-htg units,1,0,0,8,1,1,1996-04-01,
703,513,Seasonal (Register Only),1,0,0,15,1,5,1996-04-01,
724,513,7-Hour OP,1,0,0,14,7,1,1996-04-01,
748,513,Domestic Prepayment Unrestricted,1,0,0,14,7,1,1996-04-01,
773,513,Timeswitch 23:00-07:00;13:00-16:00 GMT,1,0,0,14,1,1,1996-04-01,
848,513,7 Hour E7,1,0,0,15,1,2,1996-04-01,
876,513,O/P -FC- 8HRS +2.5HRS PROG TELE/S,1,0,0,9,1,1,1996-04-01,
898,513,8.5 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,513,11.5 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,513,NHH prog 2r credit meter and RTS,1,0,0,9,1,2,1996-04-01,
692,513,Seasonal,1,0,0,15,1,5,1996-04-01,
118,513,Seasonal (Register Only),1,0,0,15,1,5,1996-04-01,2014-12-17
640,513,Seasonal,1,0,0,15,1,0,1996-04-01,
153,514,RHT 2 (23.30-08.30 13.00-16.00),1,0,0,14,1,1,1996-04-01,
660,514,Dynamic-htg units,1,0,0,8,8,1,1996-04-01,
703,514,Seasonal (Register Only),1,0,0,14,1,5,1996-04-01,
724,514,7-Hour OP,1,0,0,15,1,1,1996-04-01,
748,514,2 Rate Token,1,0,0,8,7,2,1996-04-01,
773,514,Timeswitch As MTC13 + Sat pm& all day Sun,1,0,0,14,1,1,1996-04-01,
848,514,Std Dom. BKM,1,0,0,15,2,2,1996-04-01,
876,514,O/P -FC- 8HRS +2.5HRS NON - PROG TELE/S,1,0,0,8,1,1,1996-04-01,
898,514,8.5 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,514,11.5 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,514,NHH non-prog 2r credit meter and T/S,1,0,0,14,1,2,1996-04-01,
635,514,E7,1,0,0,14,1,2,1996-04-01,
692,514,Seasonal,1,0,0,14,1,5,1996-04-01,
118,514,Seasonal (Register Only),1,0,0,14,1,5,1996-04-01,2014-12-17
675,514,Std Dom BKM,1,0,0,15,2,2,1996-04-01,
640,514,Seasonal,1,0,0,14,1,0,1996-04-01,
660,515,Dynamic-htg units,1,0,0,8,1,1,1996-04-01,
703,515,Economy 9 (Only Clock Time),1,0,0,9,1,1,1996-04-01,
724,515,7-Hour OP,1,0,0,15,7,1,1996-04-01,
748,515,Unrestricted Smart Card,1,0,0,15,6,1,1996-04-01,
773,515,4 - rate SToD,1,0,0,14,1,4,1996-04-01,
792,515,Restricted Hour 11.5 hours T/S,1,0,0,14,1,1,1996-04-01,
848,515,7 hr  E7 Split Regime,1,0,0,15,2,2,1996-04-01,
876,515,O/P -A- 24HRS MAR-OCT 12HRS NOV-FEB PROG TELE/S,1,0,0,9,1,1,1996-04-01,
898,515,8.5 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,515,11.5 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,515,NHH prog 2r credit meter and T/S,1,0,0,15,1,2,1996-04-01,
635,515,E7,1,0,0,15,1,2,1996-04-01,
153,516,RHT 2 (01.30-07.30 13.00-16.00),1,0,0,14,1,1,1996-04-01,
660,516,Dynamic-htg units,1,0,0,8,8,1,1996-04-01,
703,516,Economy 9 (Only Clock Time),1,0,0,9,1,1,1996-04-01,
724,516,8-Hour OP,1,0,0,14,1,1,1996-04-01,
773,516,4 - rate SToD,1,0,0,15,1,4,1996-04-01,
792,516,Restricted Hour 12 hours T/S,1,0,0,14,1,1,1996-04-01,
848,516,7 Hour E7,1,0,0,8,1,2,1996-04-01,
876,516,O/P-A-24HRS MAR-OCT 12HRS NOV-FEB NON-PROG TELE/S,1,0,0,8,1,1,1996-04-01,
898,516,8.5 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,516,11.5 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,516,NHH non-prog 2r credit meter and RTS,1,0,0,8,1,2,1996-04-01,
153,517,RHT 2 (23.00-08.00 11.00-13.00 15.00-16.00),1,0,0,14,1,1,1996-04-01,
660,517,Dynamic-htg units,1,0,0,8,1,1,1996-04-01,
703,517,Off-Peak,1,0,0,14,1,1,1996-04-01,
724,517,8-Hour OP,1,0,0,14,7,1,1996-04-01,
748,517,MD Unrestricted Tariff LV,1,0,0,15,1,1,1996-04-01,
