Settlement Date,Settlement Run Type,Settlement Period,RC
02/01/2016,R1,7,-.4319591124611310120158528122499423628573
02/01/2016,R1,8,-.6328457865669562237976819165309960580979
02/01/2016,R1,9,-.4424013947857303546743128418699636160134
02/01/2016,R1,10,-.4552321440453495550650789866529967127063
02/01/2016,R1,11,-.5635809570890462425060352123986247281408
02/01/2016,R1,12,-.5894017330430432038376595417077882720855
02/01/2016,R1,13,-.4716614236571660629766055875420074330612
02/01/2016,R1,14,-.3735030925372044133233609248470470435436
02/01/2016,R1,15,-.4379562990211551595959003439271577624329
02/01/2016,R1,16,-.5155528368172781172098335243488792394407
02/01/2016,R1,17,-.7640407794651287209872789346684726309358
02/01/2016,R1,18,-.4391484339366348356057843335300801610856
02/01/2016,R1,19,-.526774330469874866543944567275196624581
02/01/2016,R1,20,-.7664822056038163229959429750900376434221
02/01/2016,R1,21,-.5936264142764506279517661709001708763338
02/01/2016,R1,22,-.3516091438775102239383932665482752437943
02/01/2016,R1,23,-.3661475376967960178845181964631305114939
02/01/2016,R1,24,-.3639416108789886275525381201184444933243
02/01/2016,R1,25,-.0593608212466305026719633242387630375991
02/01/2016,R1,26,-.1266636219048427778326038910220072018562
02/01/2016,R1,27,-.0231929038214488301955174070188709705753
02/01/2016,R1,28,.009333809633772869766640241649569936239429
02/01/2016,R1,29,.0414054876056082827630778377742711359778
02/01/2016,R1,30,-.0179475221152798606665926909511823991965
02/01/2016,R1,31,.0400489959226894100274150098162334403168
02/01/2016,R1,32,-.1147896441498809309380567211897207641838
02/01/2016,R1,33,-.0334372155532153105488416104088935762925
02/01/2016,R1,34,.107167842695030025673730135704002145864
02/01/2016,R1,35,.8394686894544201978436931529733238607953
02/01/2016,R1,36,1.20706954645322916053768125342727577852
02/01/2016,R1,37,.9639961750398103073400716103502300139189
02/01/2016,R1,38,.3311950606443644644287271920260138753534
02/01/2016,R1,39,.4094973529905036754351822844973529905037
02/01/2016,R1,40,-.1055184436385553513758895959262102922413
02/01/2016,R1,41,-.2904096945037341015111649925727789673089
02/01/2016,R1,42,-.4022856404259796522798303390957721987502
02/01/2016,R1,43,-.4186172177599572703905382858871525183711
02/01/2016,R1,44,-.5385080900434541061761678560200517659421
02/01/2016,R1,45,-.5379655706097708168705805849428336144765
02/01/2016,R1,46,-.625664833460520906065264181902603651487
02/01/2016,R1,47,-.2872767289050099738610503339418402381333
02/01/2016,R1,48,-.3664020748801142782131472942293008327487
03/01/2016,R1,1,-.2926932846769494309552561791343583893972
03/01/2016,R1,2,-.2225979610579012280138633329526705008158
03/01/2016,R1,3,.008901363411193096288541856886629412444649
03/01/2016,R1,4,-.0315138015047909360409602406154162717247
03/01/2016,R1,5,-.0872713339671684104448410899363595321225
03/01/2016,R1,6,-.2921104927594584963686168211824227864034
03/01/2016,R1,7,-.3718090345469339786445581327546824580118
03/01/2016,R1,8,-.6296303257332314504471476216800341391099
03/01/2016,R1,9,-.7510868917142266304602134047399459922083
03/01/2016,R1,10,-.4845413555354336061633572804045113331195
03/01/2016,R1,11,-.6679860348583574902216712222031878505551
03/01/2016,R1,12,-.3850454810504254283219132134528202384625
03/01/2016,R1,13,-.4991451958789178063863967637760877513644
03/01/2016,R1,14,-.4278100289782194316797476004107109012603
03/01/2016,R1,15,-.5181138283138739225096685653839215049645
03/01/2016,R1,16,-.4870653142417185540126049297777070710249
03/01/2016,R1,17,-.3364821480995336254133798616719076402909
03/01/2016,R1,18,-.3501688047601615592437994009160408789647
03/01/2016,R1,19,1.05571671636760032122088017038890346918
03/01/2016,R1,20,-.2773081073122632237613726650127096982902
03/01/2016,R1,21,.008534042488894261279501979390166510531564
03/01/2016,R1,22,.246831896033443461778675119844470859424
03/01/2016,R1,23,.1448338819362428262808858096537656783457
03/01/2016,R1,24,.2136643756086041419463654680959373631402
03/01/2016,R1,25,.3828498726821262503001699037530017764608
03/01/2016,R1,26,.6548386810840230539534189225655130643242
03/01/2016,R1,27,.5591861638333572294922518319312100627371
03/01/2016,R1,28,.4371156204524781390926453307506384266799
03/01/2016,R1,29,.5299275701186097009733523647953956658114
03/01/2016,R1,30,.7553421433455976617910750021721908305721
03/01/2016,R1,31,.3303419315629669190715373228820950942722
03/01/2016,R1,32,-.1277756410734125897645344589211115427722
03/01/2016,R1,33,-.1937178676809340651375452020671702144439
03/01/2016,R1,34,-.1137726922534514814931005965360907270168
03/01/2016,R1,35,.3525077877741808237713675519103079613712
03/01/2016,R1,36,.3700668736867499913820882128141817769786
03/01/2016,R1,37,.2384858661448554882724700531506994208954
03/01/2016,R1,38,.3054469088319226813417251922234115838202
03/01/2016,R1,39,.4269736644927647539735251373478600360524
03/01/2016,R1,40,.4520371841805583256663814346100148620914
03/01/2016,R1,41,.3610946877114937726352258644726151834997
03/01/2016,R1,42,.4369284101898655435006393634389139827349
03/01/2016,R1,43,.3551729773477912434616449162307976745172
03/01/2016,R1,44,.117598186600892121364547045232889631054
03/01/2016,R1,45,.1548626430718864032050982826662738414633
03/01/2016,R1,46,-.1119177693541727973862252090224793915708
03/01/2016,R1,47,-.0473279909801609327735879963849903695436
03/01/2016,R1,48,-.3305115065201439797578769500268975088687
04/01/2016,R1,1,-.2400441134014371759609987391621468561664
04/01/2016,R1,2,-.3454879523110917961347820227429709715265
04/01/2016,R1,3,-.3354468725598480025969797437529671760867
04/01/2016,R1,4,-.2909187387721320174302741982928935752559
04/01/2016,R1,5,-.1731746881342291092793119915995563282899
04/01/2016,R1,6,-.3762738101362316265017981826429777343366
04/01/2016,R1,7,-.2874603130197079099848682359316386818434
04/01/2016,R1,8,-.415993495744584099280319086937182503323
04/01/2016,R1,9,-.5534636246578549091131966813585961945314
04/01/2016,R1,10,-.5622074692833877117655019581344953823713
04/01/2016,R1,11,-.5030628459900517794212334825486887102728
04/01/2016,R1,12,-.3160031227702332006795471773264413647079
04/01/2016,R1,13,-.2535610730172891600288328165698712383082
04/01/2016,R1,14,-.0909115504413646331008396482868848574666
04/01/2016,R1,15,-.3851647763740922974870913519412458035932
04/01/2016,R1,16,-.4866116815566298123662560205235356692531
04/01/2016,R1,17,-.470621766897891759554097703029711881303
04/01/2016,R1,18,-.56662658657378246190564615220821048169
04/01/2016,R1,19,-.5832509477315374212272494142897236516052
04/01/2016,R1,20,-.4695046337433816408165841250927036744193
04/01/2016,R1,21,-.4058289888898928163514088717842114785135
04/01/2016,R1,22,-.3761732400647513445297602809325594515537
04/01/2016,R1,23,-.2939213196027084666105984807073230208968
04/01/2016,R1,24,-.2181107580557524666714534754093587423809
04/01/2016,R1,25,-.1304486035828469962897731115942598178975
04/01/2016,R1,26,-.1511403213747821632365079409280637695885
04/01/2016,R1,27,-.224938080194315673862716503239812158497
04/01/2016,R1,28,-.1217967744180404555846876444429916186116
04/01/2016,R1,29,-.0222002978466973347457922926428939378838
04/01/2016,R1,30,.1815206316672192311128668497450625373996
04/01/2016,R1,31,-.0313754331849821785994484770657625969179
04/01/2016,R1,32,-.2121731869256953618589502261097190421517
04/01/2016,R1,33,-.1165365157812742469929925239389135521483
04/01/2016,R1,34,-.136084232555362028984781874855917882612
04/01/2016,R1,35,-.4193649223611369743719255825752257854062
04/01/2016,R1,36,-.4145197254562441546792898715662274361965
04/01/2016,R1,37,-.3663252393364161408887922081889726881872
04/01/2016,R1,38,-.2269516264354197221706300155630559949788
04/01/2016,R1,39,.0499270570981496251559586095040042702152
04/01/2016,R1,40,.2068930927666167117110346101034101396638
04/01/2016,R1,41,.0634272306492735980585093821769990942971
04/01/2016,R1,42,-.0248998899701513798016704301368108002192
04/01/2016,R1,43,.0955011067510392662197987673720132639637
04/01/2016,R1,44,-.1498526411797336320107742328049326150268
04/01/2016,R1,45,-.0509341282866421095663776408470834082245
04/01/2016,R1,46,-.1138329897020644891957192213961702069955
04/01/2016,R1,47,.2381998237179804160505189638585343639629
04/01/2016,R1,48,-.295020888201797758025019419484476218185
05/01/2016,R1,1,-.2779439338607644048724456735448499485945
05/01/2016,R1,2,-.1464363194292655214232963932575169877387
05/01/2016,R1,3,.2786557700500583713871802713998308521364
05/01/2016,R1,4,.1626771874978841344964570767060489268409
05/01/2016,R1,5,.0624121530387601406790590955951287564183
05/01/2016,R1,6,-.0351812049340601506647766342825752075386
05/01/2016,R1,7,-.0424851819133192134179972576524175972928
05/01/2016,R1,8,-.3476612058832663829188213766083741716595
05/01/2016,R1,9,-.3625091888055217148281103203165169035165
05/01/2016,R1,10,-.3610724338147410234066784869336107043386
05/01/2016,R1,11,-.4397179658823485366274203841034432835669
05/01/2016,R1,12,-.5046436182259924229945643221874485257783
05/01/2016,R1,13,-.6764892984496889378459889903791786653149
05/01/2016,R1,14,-.4298778287658196857351640001528511759962
05/01/2016,R1,15,-.4910440196741635366896915215606736457083
05/01/2016,R1,16,-.2769853222383984790765365782109579658009
05/01/2016,R1,17,.1080141839041209782050601039568544509288
05/01/2016,R1,18,-.1139759873862731125197626191275183544298
05/01/2016,R1,19,.0341926148465529556316469455121177981614
05/01/2016,R1,20,.0960526836095178603038702789580418065283
05/01/2016,R1,21,.0293708160392608863832329604825528064583
05/01/2016,R1,22,.0748350797951448720345001126788875287091
05/01/2016,R1,23,-.1268940567272472195849279532843399417714
05/01/2016,R1,24,.3812284811267763267364982833358330324967
05/01/2016,R1,25,.5766109931906631675706159376000699480596
05/01/2016,R1,26,.4909767157221771922800233070640586192192
05/01/2016,R1,27,.5689415863760058449149375477339755266586
05/01/2016,R1,28,.5660245939189209567049643866251495351994
05/01/2016,R1,29,.5332478862348275127149205535030661485984
05/01/2016,R1,30,.3697964825125955776595721582444387302653
05/01/2016,R1,31,.0134935853980373710014495852893255451989
05/01/2016,R1,32,.1815973665614021018016441841657711674157
05/01/2016,R1,33,.1759382602734493522640247598170642060747
05/01/2016,R1,34,.2812221329268847544556749707088212980607
05/01/2016,R1,35,.1526784850007877234728264371449515525734
05/01/2016,R1,36,.0138996899499662639625696610113008274654
05/01/2016,R1,37,1.01836338759292692409643593955856428228
05/01/2016,R1,38,-.0277616577988880887956553599556055666704
05/01/2016,R1,39,-.1572966028071421732828464305059207026333
05/01/2016,R1,40,.2187184447050894361218213140158881490886
05/01/2016,R1,41,.444535454162541373004310328430850547393
05/01/2016,R1,42,-.0101212648939146445235952380989823851305
05/01/2016,R1,43,.002340533043293404277441411617918162911696
05/01/2016,R1,44,-.2031237621344935847493346784098257070614
05/01/2016,R1,45,-.3240272750322530066604556983161796144652
05/01/2016,R1,46,-.422445263020791482084095887609815716769
05/01/2016,R1,47,.0291785951436536610295680760787552781891
05/01/2016,R1,48,-.2716424436019477013421940253777760118816
06/01/2016,R1,1,-.0730370218938799565858898653938487428804
06/01/2016,R1,2,-.0308555932820660883162768475428727004848
06/01/2016,R1,3,.1067980209672849327608378195767311087378
06/01/2016,R1,4,-.0437872289538965815238133890460829013441
06/01/2016,R1,5,-.0115530668419820721968595967758369460077
06/01/2016,R1,6,-.1251294327611633604073888982851737594162
06/01/2016,R1,7,-.1921205066307063699926586002559073533922
06/01/2016,R1,8,-.2660820046964410647629703286971030514519
06/01/2016,R1,9,-.3345720457904720870808873250393455768391
06/01/2016,R1,10,-.4683421160470053491377651941853073528507
06/01/2016,R1,11,-.4126206192568203297390660792210563718611
06/01/2016,R1,12,-.5694980275812739339881767783516570700054
06/01/2016,R1,13,-.5850559438675092762896730317973181056896
06/01/2016,R1,14,-.1417066033874111455601854725280322431411
06/01/2016,R1,15,-.3280145306521466776756239332913734404466
06/01/2016,R1,16,-.0824390935350045755601090802152338418571
06/01/2016,R1,17,.0176904968635493431189643859983181964757
06/01/2016,R1,18,-.0838526397211651630818372455599651641948
06/01/2016,R1,19,-.1239350605332679320855567692888143776749
06/01/2016,R1,20,-.2949895684676550602842676736212072062758
06/01/2016,R1,21,-.2434483704838549741155633012883508242113
06/01/2016,R1,22,-.3590320883825465805341294618762810257313
06/01/2016,R1,23,-.3879266710373556010682296870391501463436
06/01/2016,R1,24,-.3985179664292991590636603943451532882703
06/01/2016,R1,25,-.3287455224287494126394477166913727379344
06/01/2016,R1,26,-.3142378369152399363483452730220100500398
06/01/2016,R1,27,-.2312668410335119226886377196016208467706
06/01/2016,R1,28,-.2166175992715356257914838175419367844724
06/01/2016,R1,29,-.1340842321780773204722197315505177920581
06/01/2016,R1,30,.0521395638052678250233461497433612681796
06/01/2016,R1,31,-.0126630905079377162577425533732993983917
06/01/2016,R1,32,-.061007645861002509644753797711484920001
06/01/2016,R1,33,-.0495515039569788967324656756210896542028
06/01/2016,R1,34,-.035904720443781177868214631721374249834
06/01/2016,R1,35,-.2121506106867848293687955530270195923921
06/01/2016,R1,36,-.3593073405058610074548170117713130287994
06/01/2016,R1,37,-.3051421076105703294712109275943106101197
06/01/2016,R1,38,-.3921679196951965790813688927459737823039
06/01/2016,R1,39,-.1736846895419202383740863519004587114876
06/01/2016,R1,40,-.1468784784058509117381694678596400621122
06/01/2016,R1,41,-.0446719266380304040027238587512384163206
06/01/2016,R1,42,-.1279964094569196780474008082567110129783
06/01/2016,R1,43,-.1145002096463964113861287295428377470001
06/01/2016,R1,44,-.1547624482265484201924509201410707767386
06/01/2016,R1,45,-.2308985968351450558516068013549378986796
06/01/2016,R1,46,-.3549750475319227797889028261334450736361
06/01/2016,R1,47,-.3661313498452353184219980880502762685741
06/01/2016,R1,48,-.4320628460323703421611676697267861114034
07/01/2016,R1,1,-.3319174516968993940425141893746280728944
07/01/2016,R1,2,-.3116290338375986485815381744928274353171
07/01/2016,R1,3,-.4139460966866699563160461925737815968148
07/01/2016,R1,4,-.5641775984610442766299874913727998594814
07/01/2016,R1,5,-.4217490879965444314248408807597585526026
07/01/2016,R1,6,-.1700235928421366389045341114564120758491
07/01/2016,R1,7,-.0488670656662187024326319620421567459641
07/01/2016,R1,8,-.3795703479739516309796980307720766026032
07/01/2016,R1,9,-.4145615342232062879758614459254378656329
07/01/2016,R1,10,-.4324724671372992348778897848406857662718
07/01/2016,R1,11,-.4544857508558893493439599380737410845902
07/01/2016,R1,12,-.3452266847853932778610503835707010530857
07/01/2016,R1,13,-.258154337555345756021648640950305607946
07/01/2016,R1,14,-.2009096292188323156734269880825678534444
07/01/2016,R1,15,-.3390217759587322046256604830781229527232
07/01/2016,R1,16,-.1297838651641049811334787741096954605045
07/01/2016,R1,17,-.0245564656955320720865488741921076174469
07/01/2016,R1,18,-.0628247684517266270707432082552064521821
07/01/2016,R1,19,-.0120687547246169118303945067837499257841
07/01/2016,R1,20,.3414255275215777966999305887691029035369
07/01/2016,R1,21,.894145857723504721017984895951843697668
07/01/2016,R1,22,.8632712647952099274879402864019103860389
07/01/2016,R1,23,3.70481176340642519678951979107740203645
07/01/2016,R1,24,3.30590602014677486607706236408560290931
07/01/2016,R1,25,2.8908689686138943954908320732411548683
07/01/2016,R1,26,1.08463319952725074999827559264313116223
07/01/2016,R1,27,.8820068530910318146133250816841015343902
07/01/2016,R1,28,.3961482748792114916735393702317475910357
07/01/2016,R1,29,-.0717299305471328746787709274467964158524
07/01/2016,R1,30,-.2127383591428373974663625876486505164559
07/01/2016,R1,31,-.5481273548778391303924786686712983730486
07/01/2016,R1,32,-.6246729882393608245802858063147640408833
07/01/2016,R1,33,-.3596857620257546350155504931853372100609
07/01/2016,R1,34,.6376023356014082207309504795613468566898
07/01/2016,R1,35,.5583861144864891750500237166815631886914
07/01/2016,R1,36,.165356455892267120096449018105448837162
07/01/2016,R1,37,.2038525396825250875098649448477977967439
07/01/2016,R1,38,-.0869052942096318768950821411683960913067
07/01/2016,R1,39,-.1217643030094660629638778756374824564966
07/01/2016,R1,40,-.0154593769620026810181877240469552921283
07/01/2016,R1,41,.0546494374028465856328917874600488933603
07/01/2016,R1,42,-.1520362439145393701152861813100386819889
07/01/2016,R1,43,-.1473955082595496344373324955240808804416
07/01/2016,R1,44,-.162994336067519945542852277180444666919
07/01/2016,R1,45,-.39040670330674273328577888308204090853
07/01/2016,R1,46,-.3920795429012793507340495523961347200043
07/01/2016,R1,47,-.3694614437320962739198766190563507227413
07/01/2016,R1,48,-.2334947398886211096886077453630976578615
08/01/2016,R1,1,.0322571115997619308171453459750688314875
08/01/2016,R1,2,.2260125231370578642462253269303944594693
08/01/2016,R1,3,1.10503411860199036564418146152603467325
08/01/2016,R1,4,.7769654841979830700761294643326157245838
08/01/2016,R1,5,.7624400662606019224015398505669682760034
08/01/2016,R1,6,.5669865103316440773757679433848490271056
08/01/2016,R1,7,.1247048409771425384416194261407745016681
08/01/2016,R1,8,.3512994867966164991971037476613095928444
08/01/2016,R1,9,.5582992695502112666643539838652516653441
08/01/2016,R1,10,.4590926105703182197772230133034756048653
08/01/2016,R1,11,.7090366055760805805604697592590093643819
08/01/2016,R1,12,.4288667479149610164757601118014241852906
08/01/2016,R1,13,.4375681580327662216367814505288520376841
08/01/2016,R1,14,.1257844426881607743865850471671406635255
08/01/2016,R1,15,1.12191195002550753232361794784300874013
08/01/2016,R1,16,3.32586209717209162657365730656011688551
08/01/2016,R1,17,2.66032980069343738361299390277074877483
08/01/2016,R1,18,1.26445817501313491593188984223201536607
08/01/2016,R1,19,1.3052031601297910449893477767836893301
08/01/2016,R1,20,.1783471719609659916167310161449060686381
08/01/2016,R1,21,-.1224141827403006888638176102996489896759
08/01/2016,R1,22,-.1964934693095913414005038914668431555158
08/01/2016,R1,23,-.2823620097159081229976535272269946404722
08/01/2016,R1,24,-.3324678488300544737209844740924478959377
08/01/2016,R1,25,-.2475071434850419546641315941866123885657
08/01/2016,R1,26,-.5230667223323682115234443500255458502936
08/01/2016,R1,27,-.4214490397854717266792026632475976388169
08/01/2016,R1,28,-.3627388620258059227635722301962361301237
08/01/2016,R1,29,-.2757940456757894151503229050424377948191
08/01/2016,R1,30,-.1810340219908369381614801042896069703716
08/01/2016,R1,31,-.1508649471230830883322143220953034238478
08/01/2016,R1,32,-.2155486845281448779399147339761650906823
08/01/2016,R1,33,-.4323435380090261886751501742796959672093
08/01/2016,R1,34,-.0243154264069657220499197880594752843179
08/01/2016,R1,35,-.1702302986648081527956075589402066182038
08/01/2016,R1,36,-.2451133184733808632003033368950254532915
08/01/2016,R1,37,-.1029759192139819247780350157100088336025
08/01/2016,R1,38,-.1602414782582844218875070475535637457166
08/01/2016,R1,39,-.0671572400484144614534040030180139901663
08/01/2016,R1,40,-.0216685136378280395452375314890792573817
08/01/2016,R1,41,-.0258654613370410484176625042140754348704
08/01/2016,R1,42,-.1491405543466500180062210220010601273161
08/01/2016,R1,43,-.0876401734546937036792865311993769848191
08/01/2016,R1,44,-.0729358598833101890908902580007663247941
08/01/2016,R1,45,-.1239714711037953788835121515831031180373
08/01/2016,R1,46,-.1731297565595913404679998174145064174651
08/01/2016,R1,47,-.0840072521394671209906151525406745033888
08/01/2016,R1,48,.1322375730265043041892263529037350249903
09/01/2016,R1,1,.3026277370623542732407682524763791844369
09/01/2016,R1,2,.6175442094482128642838859370273710325505
09/01/2016,R1,3,.3948110350191936552155926930692691582854
09/01/2016,R1,4,.006858385456671469321950971825955059708383
09/01/2016,R1,5,.1864736564548419405084122609512417379282
09/01/2016,R1,6,.118353846691339507520434949859761869684
09/01/2016,R1,7,-.2025082174911072933096707278244254576584
09/01/2016,R1,8,-.2933712999257535339953465062472409261478
09/01/2016,R1,9,-.1840914446248927781559450778002296001571
09/01/2016,R1,10,-.2871375123792819222416826197609527170531
09/01/2016,R1,11,-.4050889393295999133201215724223035891374
09/01/2016,R1,12,-.285627440102088099701328878198868513137
09/01/2016,R1,13,-.3370521318025803039925274475451034271438
09/01/2016,R1,14,-.406784158247719785287655080094173932769
09/01/2016,R1,15,-.4569924156643936141757689278039930400765
09/01/2016,R1,16,-.418994969254494783598916621601978690477
09/01/2016,R1,17,-.291324728626553566358056688673007687989
09/01/2016,R1,18,-.2109198940975208871350584526998018868924
09/01/2016,R1,19,-.1925086189045686373955544990153012203889
09/01/2016,R1,20,-.1477035658437278293725584837257171436321
09/01/2016,R1,21,-.027788982948580930095500946478778541119
09/01/2016,R1,22,-.0600229133444111737047639897611724486374
09/01/2016,R1,23,-.0540994815805883438228089435965835755885
09/01/2016,R1,24,-.0622603625722693003001484237993177633552
09/01/2016,R1,25,-.0329307586732671185514094917500568897275
09/01/2016,R1,26,-.00528207481456167666671030540950370560642
09/01/2016,R1,27,.1203608961703657873110912051337050222335
09/01/2016,R1,28,.1747290392661788788959018324053738285526
09/01/2016,R1,29,.4481844190643130703111804956429252883795
09/01/2016,R1,30,.2921481354491458532003271580466235932383
09/01/2016,R1,31,.0857892461366722415912747548196107218138
09/01/2016,R1,32,.0200268407525769241261972364632634682567
09/01/2016,R1,33,.1005524417692277337495889891612207236604
09/01/2016,R1,34,.0901501519634128441317145454336580024197
09/01/2016,R1,35,-.1597789922594436472358387351427624513584
09/01/2016,R1,36,-.3155320463233148705726307209424144256818
09/01/2016,R1,37,-.4625770425202485579985812498208081161861
09/01/2016,R1,38,-.4949335746754067610260443330022665603865
09/01/2016,R1,39,-.2672441051660607399977809924688076090412
09/01/2016,R1,40,-.0818647033935816458014167792314088012669
09/01/2016,R1,41,.1287608838112395374061272546267082591815
09/01/2016,R1,42,-.1220335545550707608938702145074604331151
09/01/2016,R1,43,-.0456196540554891557508581512023951108916
09/01/2016,R1,44,-.4820002830610696396798499689358706782216
09/01/2016,R1,45,-.6920036097786876619955740136044704172557
09/01/2016,R1,46,-.7832584975015830644888383574449828120473
09/01/2016,R1,47,-.7978865083505666568190532462552878541212
09/01/2016,R1,48,-.8831721225531267221331150668464251445867
10/01/2016,R1,1,-.9490451437816870619023541027713687196783
10/01/2016,R1,2,-.9276671599835567411480504324961480834223
10/01/2016,R1,3,-.8384777522724151634709314239264597402628
10/01/2016,R1,4,-.8350434781952442194196707650047549755761
10/01/2016,R1,5,-.8173083810854194878717920988041872653468
10/01/2016,R1,6,-.7588375384620878609554578445058833597502
10/01/2016,R1,7,-.6380113144333986577127669029541470026584
10/01/2016,R1,8,-.5763089021951517035798759631615081533766
10/01/2016,R1,9,-.2912779935150766806767003939225659388984
10/01/2016,R1,10,-.2899103672769269877936869009309452689534
10/01/2016,R1,11,-.2548616340835818402519291384501519839996
10/01/2016,R1,12,-.4760153303013039633732064314461831722058
10/01/2016,R1,13,-.1818907764020359132087681510596623586575
10/01/2016,R1,14,-.1569244030740359082217841745121561677908
10/01/2016,R1,15,-.1958541758349823702152997715021128526835
10/01/2016,R1,16,-.0830903141210367364942477716378677295029
10/01/2016,R1,17,-.2070288137059237242027871214225085563697
10/01/2016,R1,18,-.1464343811986164876779125850038952468071
10/01/2016,R1,19,.0093695278203593408743618441317326255871
10/01/2016,R1,20,-.1450930308670954865657088216817243734298
10/01/2016,R1,21,.1895413858938929038164361647255567634034
10/01/2016,R1,22,-.0229180393980399455482693857552275321658
10/01/2016,R1,23,-.1069540882227771816175640458008710923482
10/01/2016,R1,24,-.0866649419241361662576632982306151521777
10/01/2016,R1,25,-.1677243502398489646835742635932375958587
10/01/2016,R1,26,-.1889296380702231072646823631585473870148
10/01/2016,R1,27,-.1795517431700592211878759991604215679533
10/01/2016,R1,28,-.2117186511037229858157442332548748695995
10/01/2016,R1,29,.0487656960900338137642912764679646838384
10/01/2016,R1,30,-.003844571010172451419526884681080355394301
10/01/2016,R1,31,.4278633792511260160366857761419623237484
10/01/2016,R1,32,.6146619162068728336941053469065561440755
10/01/2016,R1,33,2.34303086023724022011841967721264929355
10/01/2016,R1,34,3.79144537105319442157814002761733248547
10/01/2016,R1,35,3.05319462161806329246561174617770766385
10/01/2016,R1,36,2.59960616326314225931230928458405711063
10/01/2016,R1,37,2.91833355146095392123012163774187895859
10/01/2016,R1,38,.6312299709117991175613080377837017725764
10/01/2016,R1,39,.7573300780935382957376810301876127380063
10/01/2016,R1,40,.8689410253404463578012003986999922332883
10/01/2016,R1,41,.36225618240095004753445235238591310103
10/01/2016,R1,42,-.005459620117728153844877752424270573915985
10/01/2016,R1,43,-.2378170745565942100426792419034746216178
10/01/2016,R1,44,-.3158348400440294939817450720938852627392
10/01/2016,R1,45,-.2330163921481552970188946528533986450165
10/01/2016,R1,46,-.4405507717860866223912947864875006811476
10/01/2016,R1,47,-.5614250683290272362277834912697509053505
10/01/2016,R1,48,-.3590017480680198215991894227043470657086
11/01/2016,R1,1,-.1692333115118283918359511254895030151239
11/01/2016,R1,2,-.1590745338713222418322642219922248918217
11/01/2016,R1,3,-.4056985566409636313187569540317139261097
11/01/2016,R1,4,-.5360782985691913292728993032374950504237
11/01/2016,R1,5,-.4458159186946847467097714051945201105557
11/01/2016,R1,6,-.3676788589635200463803583041387950271505
11/01/2016,R1,7,-.4646507719898852271497050369505133357016
11/01/2016,R1,8,-.4105151695756287891143707925447658718963
11/01/2016,R1,9,-.2943373812277045716531228237780611274774
11/01/2016,R1,10,.0616953383267899004850003231201360665896
11/01/2016,R1,11,.4301331351703629139143325453060889766918
11/01/2016,R1,12,.4809204132752259663024042505216448751372
11/01/2016,R1,13,1.10298596642107255858788860363744608195
11/01/2016,R1,14,.8549190026094651679940712392297453956118
11/01/2016,R1,15,.5475352180443825675824922564272172259815
11/01/2016,R1,16,2.00018326202012037598795902519217884862
11/01/2016,R1,17,2.22036813499071628300377411314255915135
11/01/2016,R1,18,.5941013290465644073650599531915110941882
11/01/2016,R1,19,.5437464530962576807600858157066222423615
11/01/2016,R1,20,1.04614819472672622652254180192694843754
11/01/2016,R1,21,.5140764692648922838256761572795443061743
11/01/2016,R1,22,.3995518861901114803624510700525047283525
11/01/2016,R1,23,.1778487481480072072900036725730592533584
11/01/2016,R1,24,.0103653526256439263775994413169591166628
11/01/2016,R1,25,-.191200670143122241328326991025846453225
11/01/2016,R1,26,-.0978197640810540950685404915005223635798
11/01/2016,R1,27,-.2507964899435380081137633088826994327087
11/01/2016,R1,28,-.3024897310777851630449492037203975152809
11/01/2016,R1,29,-.2850103063159903605476760739280613886902
11/01/2016,R1,30,-.3957271165271828387827325717801995248605
11/01/2016,R1,31,-.5323016722210627587752156936085024256882
11/01/2016,R1,32,-.3640947933081638884903576891488707007461
11/01/2016,R1,33,-.3033509273971020212075449661505906531053
11/01/2016,R1,34,-.4876888708750451945175793386565611566986
11/01/2016,R1,35,-.5925237809445962809552607495382285103575
11/01/2016,R1,36,-.5232527916898958084632606664018932324981
11/01/2016,R1,37,-.4551592290503993894863640840030073712055
11/01/2016,R1,38,-.2901586875365123361071150580341564062263
11/01/2016,R1,39,-.1280531927038132024124553923754310696079
11/01/2016,R1,40,-.1493064141801650267529778403498834376946
11/01/2016,R1,41,-.1726295296583024108515358343276824753627
11/01/2016,R1,42,-.2585195600294277911890071273559098437842
11/01/2016,R1,43,-.3190917788195847723067008640711425202507
11/01/2016,R1,44,-.3589434054632162630888687072947191134686
11/01/2016,R1,45,-.4076437440290491447140779729801095758288
11/01/2016,R1,46,-.5761108271565170620342454799255365000605
11/01/2016,R1,47,-.6300344238432764276724863408672289044856
11/01/2016,R1,48,-.6762448001635422505637647678701129281345
12/01/2016,R1,1,-.3130187951306748168252236538475496761953
12/01/2016,R1,2,-.2531198059335626646573605563799519826077
12/01/2016,R1,3,-.2574878225348490081019338002505573962838
12/01/2016,R1,4,-.4782621417667483317761970172972995227429
12/01/2016,R1,5,-.5900053158207774423365650267094412099128
12/01/2016,R1,6,-.5865957901881154830633629339903526797542
12/01/2016,R1,7,-.5810302200121026655215924905682701811339
12/01/2016,R1,8,-.7479484884974989541045206372748339243271
12/01/2016,R1,9,.209040450266953698819072926534586309188
12/01/2016,R1,10,.1928145350142624303066831693788139944228
12/01/2016,R1,11,-.5965939644933423800551935149780246168044
12/01/2016,R1,12,-.3731286117046343344155238723634751966135
12/01/2016,R1,13,.1883764344608345750428566958105251477411
12/01/2016,R1,14,-.272272546146533087762344177990856977908
